Seed:8054696890910205367
201, 7, 4735,1.153863e-08
181, 6, 2626,1.152491e-08
213, 10, 2225,1.141274e-08
184, 5, 4725,1.181258e-08
45, 2, 3921,1.163840e-08
120, 2, 3120,1.125178e-08
189, 12, 1120,1.159233e-08
80, 6, 694,1.126180e-08
115, 1, 3554,1.190903e-08
21, 6, 1320,1.123266e-08
84, 2, 1938,1.122073e-08
129, 5, 1656,1.171461e-08
64, 2, 1086,1.156365e-08
119, 5, 1893,1.199808e-08
195, 8, 913,1.198925e-08
206, 4, 952,1.142806e-08
24, 1, 850,1.143785e-08
195, 3, 1876,1.163143e-08
205, 10, 4943,1.125494e-08
71, 1, 2835,1.197682e-08
116, 2, 1747,1.179388e-08
126, 3, 4442,1.134371e-08
94, 1, 1544,1.181678e-08
117, 1, 4099,1.171415e-08
125, 2, 251,1.155747e-08
201, 9, 3930,1.197272e-08
53, 3, 1378,1.156586e-08
199, 7, 328,1.123210e-08
206, 11, 2205,1.151274e-08
5, 1, 4704,1.130718e-08
182, 4, 1191,1.133898e-08
21, 3, 3447,1.128325e-08
112, 2, 4310,1.171133e-08
100, 4, 324,1.180117e-08
168, 6, 1278,1.177469e-08
42, 2, 4326,1.140312e-08
172, 1, 4241,1.132037e-08
17, 4, 1122,1.136083e-08
169, 1, 1898,1.154602e-08
127, 4, 1236,1.171411e-08
63, 3, 1528,1.179622e-08
212, 11, 3839,1.195075e-08
119, 4, 368,1.179881e-08
203, 1, 2017,1.190910e-08
97, 2, 3615,1.171331e-08
125, 2, 3334,1.192506e-08
186, 2, 3414,1.145117e-08
99, 6, 585,1.197886e-08
20, 1, 4666,1.155010e-08
13, 1, 4481,1.153483e-08
49, 6, 2124,1.148654e-08
215, 1, 2786,1.168405e-08
173, 1, 2675,1.168407e-08
165, 5, 2017,1.180533e-08
90, 6, 4424,1.154478e-08
142, 1, 2231,1.160684e-08
5, 1, 4800,1.147338e-08
155, 3, 1832,1.128066e-08
122, 5, 4960,1.122602e-08
102, 3, 1904,1.187771e-08
120, 2, 3630,1.180158e-08
123, 4, 1243,1.146374e-08
183, 4, 1978,1.174527e-08
125, 1, 2817,1.136223e-08
211, 9, 3597,1.121828e-08
185, 4, 4142,1.165821e-08
207, 3, 3447,1.130287e-08
197, 2, 3173,1.179579e-08
156, 2, 4094,1.151585e-08
146, 2, 487,1.191388e-08
158, 3, 2640,1.153186e-08
144, 5, 76,1.133877e-08
181, 2, 4278,1.160010e-08
14, 1, 1397,1.177061e-08
33, 2, 2179,1.145344e-08
180, 4, 449,1.178860e-08
199, 10, 303,1.130203e-08
41, 1, 3539,1.167999e-08
39, 1, 904,1.120500e-08
137, 1, 3561,1.173258e-08
121, 3, 2024,1.199123e-08
50, 2, 84,1.157444e-08
25, 3, 937,1.145849e-08
22, 2, 204,1.185987e-08
199, 5, 2592,1.186049e-08
88, 5, 1588,1.148323e-08
71, 1, 4894,1.159018e-08
192, 11, 4961,1.137357e-08
153, 2, 1308,1.141800e-08
114, 2, 2873,1.162978e-08
145, 1, 2047,1.130334e-08
94, 5, 2644,1.168320e-08
100, 6, 4928,1.150168e-08
98, 4, 4323,1.184443e-08
25, 1, 3213,1.188726e-08
140, 3, 3855,1.153446e-08
148, 5, 4198,1.198620e-08
125, 2, 4125,1.125862e-08
117, 2, 3378,1.164201e-08
149, 2, 454,1.138438e-08
116, 1, 4684,1.199073e-08
52, 1, 2877,1.125007e-08
214, 10, 4323,1.139554e-08
179, 4, 3594,1.185990e-08
51, 1, 3075,1.126484e-08
154, 3, 284,1.172409e-08
4, 1, 757,1.142024e-08
172, 5, 986,1.176309e-08
21, 6, 449,1.123064e-08
208, 10, 2702,1.168553e-08
210, 6, 3605,1.195887e-08
209, 9, 1758,1.129464e-08
199, 7, 2193,1.125734e-08
135, 1, 2200,1.192290e-08
71, 1, 2136,1.154665e-08
33, 2, 2363,1.181071e-08
89, 1, 832,1.184822e-08
97, 1, 2177,1.123250e-08
69, 2, 75,1.146967e-08
64, 2, 3397,1.182166e-08
211, 10, 1276,1.139171e-08
205, 12, 1930,1.179312e-08
17, 4, 1581,1.123587e-08
19, 5, 2118,1.125735e-08
200, 5, 2246,1.189481e-08
76, 1, 2686,1.199506e-08
144, 3, 467,1.122370e-08
74, 1, 4385,1.192762e-08
118, 2, 1519,1.184798e-08
180, 2, 1623,1.132523e-08
144, 1, 1697,1.138384e-08
24, 2, 3493,1.138687e-08
50, 1, 918,1.163134e-08
72, 1, 1792,1.195382e-08
24, 1, 2547,1.127055e-08
177, 3, 3228,1.162969e-08
164, 3, 2672,1.146973e-08
82, 4, 3439,1.148208e-08
159, 2, 2674,1.123464e-08
217, 11, 4395,1.190429e-08
99, 6, 2523,1.186761e-08
143, 3, 1544,1.132265e-08
50, 1, 4276,1.134269e-08
157, 3, 1840,1.148625e-08
171, 6, 4562,1.176893e-08
25, 1, 3370,1.149117e-08
197, 6, 3999,1.129926e-08
29, 2, 134,1.165869e-08
165, 4, 3999,1.198071e-08
41, 1, 1684,1.131781e-08
151, 1, 1692,1.151508e-08
218, 8, 3797,1.133779e-08
111, 1, 2948,1.194515e-08
182, 3, 1041,1.124249e-08
19, 1, 4673,1.125860e-08
134, 5, 840,1.135433e-08
5, 1, 2682,1.192220e-08
64, 1, 2148,1.120029e-08
50, 2, 3867,1.164113e-08
116, 1, 1480,1.197510e-08
168, 2, 1176,1.171035e-08
92, 4, 2992,1.183187e-08
179, 5, 69,1.132860e-08
34, 3, 4070,1.138698e-08
9, 1, 342,1.145579e-08
32, 3, 2854,1.161281e-08
183, 5, 1752,1.179704e-08
135, 1, 712,1.162295e-08
107, 2, 930,1.136386e-08
120, 3, 4837,1.133843e-08
121, 6, 1499,1.136850e-08
177, 2, 4418,1.172875e-08
176, 5, 2119,1.137165e-08
40, 5, 670,1.121175e-08
31, 2, 4278,1.187620e-08
11, 1, 4201,1.133082e-08
26, 1, 2145,1.153732e-08
47, 2, 4526,1.174964e-08
67, 2, 4079,1.190980e-08
163, 4, 472,1.164033e-08
214, 11, 3410,1.158104e-08
18, 2, 1021,1.181954e-08
188, 11, 3002,1.132953e-08
125, 1, 4419,1.191594e-08
2, 1, 3258,1.188149e-08
58, 2, 928,1.135926e-08
71, 1, 2865,1.178973e-08
122, 3, 2262,1.134703e-08
154, 3, 3866,1.143101e-08
0, 1, 4087,1.196595e-08
190, 3, 4581,1.159967e-08
106, 3, 4427,1.160751e-08
211, 11, 4060,1.163921e-08
177, 2, 257,1.160036e-08
103, 3, 2731,1.150253e-08
115, 1, 483,1.141726e-08
36, 2, 2440,1.186668e-08
181, 3, 2404,1.146071e-08
143, 2, 2808,1.140472e-08
12, 1, 4366,1.198575e-08
112, 2, 830,1.122267e-08
168, 3, 3223,1.171271e-08
106, 1, 3280,1.151561e-08
193, 9, 2496,1.138817e-08
54, 2, 1573,1.154777e-08
24, 1, 2809,1.162340e-08
97, 1, 3762,1.169314e-08
196, 10, 1142,1.135293e-08
6, 1, 4852,1.167895e-08
50, 2, 2694,1.134415e-08
152, 1, 563,1.133919e-08
130, 4, 4454,1.160009e-08
34, 2, 224,1.136458e-08
109, 2, 555,1.165984e-08
212, 2, 2345,1.124046e-08
38, 3, 1433,1.148857e-08
173, 2, 1140,1.185131e-08
35, 1, 133,1.153286e-08
148, 5, 3779,1.146467e-08
150, 1, 1444,1.150446e-08
147, 1, 797,1.192342e-08
191, 8, 2307,1.129363e-08
181, 2, 4891,1.191286e-08
7, 1, 518,1.134216e-08
137, 4, 2142,1.185399e-08
41, 2, 3483,1.190812e-08
8, 1, 2290,1.147325e-08
30, 5, 1612,1.179321e-08
176, 3, 306,1.174042e-08
120, 4, 4049,1.147784e-08
155, 5, 4157,1.139062e-08
170, 5, 2805,1.157384e-08
103, 2, 1872,1.129058e-08
64, 2, 321,1.144282e-08
98, 4, 1820,1.138269e-08
98, 1, 4172,1.165721e-08
186, 2, 1551,1.167808e-08
90, 6, 4863,1.136858e-08
8, 1, 812,1.124949e-08
114, 3, 3915,1.199502e-08
117, 2, 3713,1.169122e-08
206, 11, 491,1.156349e-08
54, 3, 590,1.150009e-08
87, 1, 926,1.188249e-08
95, 1, 3423,1.174061e-08
22, 2, 2060,1.145047e-08
52, 2, 4825,1.187075e-08
207, 7, 416,1.147850e-08
30, 4, 1142,1.129484e-08
214, 12, 1631,1.179306e-08
107, 1, 4008,1.199217e-08
25, 2, 3371,1.144043e-08
214, 4, 3550,1.181397e-08
208, 2, 1971,1.197257e-08
1, 1, 4112,1.176637e-08
196, 11, 1713,1.127399e-08
93, 2, 2539,1.146204e-08
87, 2, 1676,1.153359e-08
43, 2, 3232,1.188593e-08
175, 6, 4160,1.176791e-08
141, 1, 419,1.190175e-08
93, 2, 3124,1.166748e-08
29, 1, 166,1.145298e-08
208, 1, 1302,1.148039e-08
160, 1, 4828,1.188673e-08
86, 1, 3839,1.178202e-08
203, 1, 3317,1.126158e-08
45, 1, 3493,1.174585e-08
9, 1, 654,1.191096e-08
178, 2, 4727,1.171626e-08
163, 5, 783,1.150759e-08
103, 4, 4785,1.121045e-08
44, 3, 1595,1.123422e-08
2, 1, 3944,1.141097e-08
174, 2, 2842,1.129324e-08
121, 5, 3292,1.186816e-08
178, 3, 3428,1.122615e-08
124, 3, 1440,1.125519e-08
90, 4, 2777,1.122275e-08
193, 3, 4000,1.189493e-08
212, 2, 2985,1.184196e-08
123, 2, 1777,1.184357e-08
8, 1, 3846,1.186928e-08
126, 4, 1812,1.138184e-08
176, 6, 4157,1.134677e-08
16, 1, 730,1.152392e-08
11, 1, 2403,1.179404e-08
43, 1, 3198,1.171929e-08
185, 6, 2221,1.197519e-08
167, 2, 3171,1.135826e-08
208, 4, 3191,1.161887e-08
207, 12, 3301,1.129950e-08
123, 6, 1684,1.192602e-08
39, 2, 3384,1.151637e-08
80, 1, 2876,1.175656e-08
55, 1, 3347,1.199591e-08
209, 6, 910,1.169362e-08
55, 1, 823,1.174106e-08
2, 1, 4016,1.175885e-08
0, 1, 985,1.196582e-08
60, 2, 3889,1.165647e-08
21, 5, 4688,1.147624e-08
168, 2, 1960,1.186077e-08
126, 4, 1317,1.182553e-08
68, 6, 2784,1.169359e-08
195, 4, 1869,1.166199e-08
128, 6, 2670,1.156622e-08
76, 3, 4414,1.130425e-08
167, 4, 3808,1.185450e-08
213, 3, 384,1.158860e-08
98, 1, 73,1.130639e-08
0, 1, 2534,1.141578e-08
30, 4, 871,1.141767e-08
46, 1, 8,1.162385e-08
173, 2, 4798,1.134963e-08
30, 3, 651,1.145556e-08
49, 2, 300,1.151594e-08
179, 3, 2706,1.135817e-08
125, 2, 606,1.185805e-08
117, 2, 4019,1.194320e-08
45, 1, 2434,1.132575e-08
147, 1, 240,1.196785e-08
136, 1, 2057,1.158504e-08
7, 1, 3983,1.160059e-08
86, 2, 547,1.169738e-08
123, 4, 2850,1.127695e-08
157, 1, 4251,1.150944e-08
22, 2, 1450,1.124339e-08
119, 2, 493,1.155969e-08
211, 4, 169,1.174603e-08
38, 1, 3530,1.139191e-08
207, 12, 882,1.165718e-08
52, 1, 1041,1.192863e-08
214, 4, 80,1.144182e-08
99, 3, 3875,1.157982e-08
160, 2, 1419,1.140209e-08
76, 3, 4434,1.188352e-08
112, 2, 315,1.122467e-08
169, 1, 4550,1.121353e-08
30, 1, 4020,1.195328e-08
170, 3, 521,1.144306e-08
27, 2, 1434,1.190562e-08
111, 2, 2620,1.165666e-08
119, 2, 3295,1.123330e-08
160, 2, 2341,1.159285e-08
176, 6, 2645,1.181555e-08
216, 9, 762,1.134210e-08
173, 1, 4610,1.158848e-08
187, 12, 254,1.190378e-08
125, 2, 878,1.142469e-08
205, 5, 3054,1.174594e-08
77, 1, 429,1.199437e-08
1, 1, 4013,1.176233e-08
28, 6, 4851,1.159712e-08
109, 5, 4806,1.143642e-08
186, 1, 1140,1.127731e-08
178, 2, 3962,1.133533e-08
132, 1, 2707,1.171615e-08
202, 5, 2438,1.152222e-08
89, 1, 1833,1.155033e-08
25, 3, 2380,1.180964e-08
71, 2, 469,1.168300e-08
143, 6, 1443,1.171018e-08
58, 2, 2509,1.181499e-08
17, 5, 932,1.122053e-08
81, 2, 3665,1.165116e-08
131, 5, 3735,1.174258e-08
38, 5, 725,1.149533e-08
51, 1, 3502,1.121074e-08
41, 1, 447,1.184392e-08
165, 3, 2944,1.160598e-08
208, 11, 4370,1.151889e-08
17, 3, 1164,1.163896e-08
169, 2, 1831,1.188466e-08
38, 2, 3572,1.192670e-08
142, 3, 841,1.183194e-08
16, 1, 1769,1.177994e-08
22, 2, 4103,1.189717e-08
49, 4, 287,1.180894e-08
131, 2, 2387,1.164416e-08
117, 1, 2962,1.127133e-08
167, 2, 2414,1.191922e-08
152, 3, 2699,1.124279e-08
199, 7, 1115,1.166226e-08
111, 1, 2450,1.153576e-08
176, 5, 1375,1.195464e-08
147, 1, 3586,1.126651e-08
200, 1, 957,1.143859e-08
77, 3, 4638,1.137654e-08
70, 1, 792,1.169858e-08
50, 1, 1520,1.196980e-08
71, 1, 3697,1.156910e-08
175, 5, 2041,1.134431e-08
116, 1, 2798,1.137064e-08
25, 3, 2810,1.174730e-08
60, 1, 869,1.190661e-08
0, 1, 4786,1.123412e-08
163, 5, 4344,1.196213e-08
79, 2, 539,1.163312e-08
74, 1, 990,1.150310e-08
207, 5, 2825,1.162719e-08
114, 1, 3128,1.175136e-08
96, 3, 1542,1.165922e-08
153, 4, 4957,1.129161e-08
103, 1, 4389,1.198439e-08
114, 1, 3373,1.128000e-08
35, 1, 1731,1.187044e-08
73, 2, 3522,1.132335e-08
134, 4, 2550,1.192780e-08
196, 4, 2800,1.142047e-08
64, 2, 21,1.159992e-08
205, 9, 1312,1.124384e-08
177, 2, 2063,1.192373e-08
3, 1, 626,1.182969e-08
69, 2, 4368,1.125281e-08
208, 11, 12,1.187976e-08
3, 1, 3517,1.141658e-08
203, 12, 629,1.184417e-08
165, 2, 2711,1.181623e-08
76, 3, 663,1.150445e-08
53, 1, 4165,1.193325e-08
198, 5, 2880,1.184992e-08
208, 9, 2883,1.174606e-08
84, 3, 621,1.151263e-08
156, 6, 4470,1.167899e-08
84, 5, 1196,1.188017e-08
66, 2, 221,1.154256e-08
60, 1, 898,1.148920e-08
97, 2, 3395,1.131954e-08
57, 1, 2566,1.140536e-08
82, 3, 3691,1.164919e-08
121, 6, 742,1.160140e-08
104, 2, 523,1.123392e-08
135, 5, 1369,1.145667e-08
177, 2, 3999,1.171478e-08
12, 1, 2061,1.130122e-08
197, 8, 80,1.151569e-08
73, 2, 875,1.164842e-08
42, 1, 3510,1.188483e-08
185, 3, 3032,1.193623e-08
64, 2, 3117,1.124854e-08
118, 2, 4719,1.135054e-08
192, 6, 2916,1.172835e-08
79, 1, 1138,1.178592e-08
20, 2, 3599,1.183330e-08
106, 1, 3187,1.129817e-08
151, 3, 795,1.199543e-08
145, 2, 724,1.189646e-08
130, 5, 2535,1.182478e-08
104, 1, 3857,1.156798e-08
141, 1, 3455,1.129307e-08
177, 1, 1388,1.195725e-08
186, 2, 2966,1.134053e-08
112, 2, 4120,1.146416e-08
63, 6, 3067,1.183719e-08
59, 6, 4055,1.149874e-08
12, 1, 2107,1.153578e-08
109, 6, 4167,1.126932e-08
24, 1, 4088,1.172773e-08
12, 1, 39,1.163182e-08
77, 1, 1632,1.144737e-08
20, 1, 4495,1.167981e-08
20, 1, 104,1.128810e-08
68, 1, 30,1.197765e-08
214, 4, 3938,1.163765e-08
61, 2, 1306,1.189845e-08
188, 6, 3030,1.151183e-08
206, 11, 551,1.186208e-08
64, 2, 4463,1.167157e-08
62, 1, 4952,1.161620e-08
188, 9, 2809,1.176440e-08
99, 6, 3982,1.192776e-08
145, 2, 1142,1.130025e-08
104, 2, 3015,1.197784e-08
22, 2, 539,1.153449e-08
67, 3, 1083,1.147380e-08
162, 3, 1645,1.130018e-08
57, 3, 262,1.131942e-08
99, 2, 3443,1.135214e-08
21, 5, 3899,1.198547e-08
13, 1, 2275,1.136146e-08
217, 11, 1753,1.140064e-08
167, 3, 4893,1.192810e-08
95, 2, 3921,1.165578e-08
30, 1, 384,1.177828e-08
157, 2, 4632,1.181783e-08
16, 1, 3283,1.156189e-08
179, 6, 3740,1.135946e-08
151, 6, 2019,1.178475e-08
162, 5, 1910,1.197662e-08
166, 1, 1353,1.177944e-08
74, 4, 1633,1.156710e-08
41, 2, 4612,1.168828e-08
4, 1, 1093,1.161689e-08
142, 3, 436,1.123033e-08
64, 2, 1399,1.163015e-08
8, 1, 4286,1.128796e-08
114, 3, 4995,1.177444e-08
2, 1, 628,1.150906e-08
159, 3, 2370,1.195097e-08
27, 1, 1142,1.130281e-08
56, 3, 511,1.125904e-08
33, 1, 4266,1.127770e-08
86, 1, 797,1.172013e-08
42, 3, 634,1.180488e-08
88, 3, 4940,1.186494e-08
49, 6, 136,1.190678e-08
71, 1, 4599,1.191795e-08
15, 1, 2706,1.180238e-08
124, 2, 3102,1.127041e-08
32, 2, 782,1.198689e-08
202, 5, 4174,1.170623e-08
37, 1, 3854,1.129056e-08
80, 1, 433,1.190588e-08
143, 1, 238,1.149436e-08
149, 6, 4092,1.142052e-08
106, 2, 2279,1.174860e-08
135, 5, 3780,1.166227e-08
36, 1, 3699,1.161997e-08
65, 1, 1497,1.192608e-08
22, 2, 239,1.189435e-08
168, 2, 882,1.169706e-08
33, 2, 4360,1.135091e-08
62, 1, 3647,1.173706e-08
164, 5, 2252,1.135591e-08
157, 2, 2396,1.181080e-08
23, 3, 4247,1.136868e-08
194, 9, 2968,1.195768e-08
60, 1, 267,1.142446e-08
11, 1, 2408,1.183033e-08
194, 12, 1109,1.198532e-08
122, 4, 4255,1.162811e-08
38, 5, 1710,1.170747e-08
209, 6, 4533,1.146007e-08
19, 3, 3352,1.157446e-08
115, 2, 628,1.159235e-08
5, 1, 4562,1.135406e-08
104, 1, 2099,1.152882e-08
171, 1, 3689,1.181124e-08
204, 10, 4327,1.161523e-08
149, 5, 3493,1.143892e-08
162, 6, 1503,1.132541e-08
48, 1, 2640,1.173261e-08
70, 2, 3871,1.151072e-08
192, 10, 203,1.188636e-08
91, 2, 381,1.123586e-08
178, 6, 1782,1.129182e-08
65, 6, 1629,1.138277e-08
47, 6, 1714,1.122913e-08
167, 1, 3379,1.164906e-08
159, 4, 1644,1.185745e-08
55, 1, 4629,1.143397e-08
120, 3, 825,1.142496e-08
93, 2, 2618,1.136732e-08
147, 2, 1559,1.180309e-08
112, 3, 1857,1.143245e-08
196, 12, 3692,1.185088e-08
49, 6, 1264,1.157627e-08
195, 5, 1275,1.123539e-08
141, 6, 4503,1.183208e-08
29, 2, 849,1.196549e-08
17, 2, 2807,1.138742e-08
35, 3, 4258,1.149401e-08
56, 2, 4373,1.173700e-08
158, 1, 3897,1.139232e-08
85, 1, 2007,1.157977e-08
215, 8, 629,1.163377e-08
129, 3, 1381,1.162001e-08
28, 5, 3174,1.145107e-08
56, 3, 298,1.192674e-08
195, 11, 4894,1.171635e-08
123, 4, 2675,1.183726e-08
42, 1, 1684,1.179246e-08
101, 6, 592,1.146666e-08
163, 3, 2259,1.142207e-08
83, 1, 1760,1.136455e-08
208, 11, 1029,1.124109e-08
188, 12, 4083,1.192916e-08
78, 5, 4747,1.161914e-08
101, 6, 1594,1.147561e-08
119, 3, 1406,1.138657e-08
86, 3, 620,1.187849e-08
98, 6, 1478,1.169517e-08
102, 2, 2991,1.180716e-08
51, 3, 1396,1.152246e-08
214, 12, 1830,1.130995e-08
21, 2, 1212,1.140959e-08
199, 4, 3239,1.165542e-08
127, 5, 6,1.152306e-08
57, 2, 395,1.159792e-08
192, 10, 4026,1.187241e-08
88, 1, 2241,1.195903e-08
130, 2, 3312,1.127585e-08
180, 6, 2750,1.125994e-08
46, 1, 4138,1.143209e-08
35, 1, 1277,1.138592e-08
171, 6, 4653,1.162673e-08
84, 1, 3402,1.129244e-08
141, 5, 2229,1.166425e-08
162, 2, 3060,1.182467e-08
204, 9, 2899,1.132915e-08
178, 5, 1184,1.156547e-08
38, 2, 1324,1.181641e-08
9, 1, 3831,1.126065e-08
162, 5, 1018,1.163430e-08
112, 2, 946,1.157201e-08
143, 5, 1489,1.139227e-08
94, 1, 3738,1.187291e-08
135, 3, 3056,1.142793e-08
126, 6, 3125,1.155106e-08
33, 2, 2506,1.194544e-08
93, 2, 4343,1.130136e-08
149, 6, 1665,1.135423e-08
206, 11, 4675,1.193976e-08
100, 1, 2574,1.195485e-08
178, 6, 4308,1.178345e-08
169, 4, 2364,1.154805e-08
40, 4, 4124,1.179481e-08
118, 1, 2427,1.142556e-08
112, 1, 4301,1.124701e-08
183, 1, 4876,1.187613e-08
91, 2, 2043,1.133956e-08
48, 2, 1322,1.139519e-08
38, 1, 849,1.128087e-08
166, 6, 4299,1.168466e-08
74, 6, 240,1.154260e-08
179, 1, 803,1.138860e-08
139, 4, 1437,1.183645e-08
107, 2, 854,1.172819e-08
203, 11, 1763,1.179114e-08
162, 3, 1641,1.135603e-08
44, 1, 3134,1.125268e-08
181, 3, 1797,1.195718e-08
163, 1, 684,1.152680e-08
133, 1, 2343,1.186537e-08
139, 4, 4946,1.163153e-08
41, 2, 2378,1.136933e-08
70, 4, 2190,1.134131e-08
108, 2, 2256,1.185585e-08
149, 5, 4151,1.135312e-08
216, 7, 1322,1.153322e-08
212, 5, 4113,1.176391e-08
184, 1, 1376,1.198477e-08
138, 6, 1743,1.196024e-08
4, 1, 1689,1.156900e-08
19, 4, 546,1.140950e-08
7, 1, 4855,1.191968e-08
131, 2, 1694,1.163067e-08
192, 6, 4342,1.169655e-08
66, 2, 991,1.127240e-08
209, 4, 4480,1.175942e-08
64, 1, 1960,1.138421e-08
210, 1, 4125,1.198954e-08
187, 1, 3639,1.135877e-08
74, 3, 4500,1.127194e-08
165, 1, 3238,1.166394e-08
18, 1, 613,1.147263e-08
154, 6, 420,1.137540e-08
159, 4, 2175,1.190709e-08
96, 2, 1420,1.168632e-08
208, 1, 1497,1.179375e-08
60, 2, 2380,1.150719e-08
78, 2, 1817,1.138714e-08
135, 5, 2820,1.166022e-08
198, 10, 4071,1.150251e-08
122, 1, 4930,1.189480e-08
73, 1, 2683,1.144638e-08
176, 4, 3780,1.120597e-08
165, 5, 4433,1.126768e-08
119, 2, 2352,1.132254e-08
8, 1, 1094,1.163495e-08
116, 2, 270,1.179644e-08
30, 3, 1838,1.190675e-08
151, 1, 2618,1.161232e-08
94, 5, 4227,1.196813e-08
94, 6, 4824,1.141061e-08
203, 2, 1679,1.165831e-08
19, 2, 1357,1.199437e-08
78, 6, 4859,1.181409e-08
208, 2, 2038,1.136420e-08
91, 1, 3644,1.132528e-08
52, 1, 2398,1.128069e-08
194, 7, 3018,1.122922e-08
192, 11, 1931,1.176144e-08
124, 6, 2593,1.174166e-08
109, 6, 1839,1.143129e-08
212, 1, 1269,1.197875e-08
185, 2, 4095,1.186676e-08
124, 4, 2302,1.194755e-08
195, 3, 3439,1.125308e-08
157, 2, 275,1.129041e-08
116, 1, 3169,1.179097e-08
